id,time,distance,velocity,acceleration,Frictional Force,airResistance,,,,time,time,time,time,time,time,distance(.100 kg),distance(.105 kg),distance(.110 kg),distance(.115 kg),distance(.120 kg),distance(.125 kg)
carFAR100,1.992,5.645112994,2.937243759,-1.333017392,0.424785461,0.842135204,,,,1.992,1.992,1.992,1.992,1.992,1.992,5.645112994,5.688073428,5.730490315,5.765043211,5.800040332,5.831920596
carFAR100,1.993,5.648049572,2.935911124,-1.332635204,0.424785461,0.841753125,,,,1.993,1.993,1.993,1.993,1.993,1.993,5.648049572,5.691060434,5.733526922,5.768121232,5.803159938,5.835078379
carFAR100,1.994,5.650984817,2.934578871,-1.332253125,0.424785461,0.841371156,,,,1.994,1.994,1.994,1.994,1.994,1.994,5.650984817,5.694046134,5.736562248,5.771197995,5.806278307,5.838234946
carFAR100,1.995,5.65391873,2.933247,-1.331871156,0.424785461,0.840989296,,,,1.995,1.995,1.995,1.995,1.995,1.995,5.65391873,5.697030529,5.739596292,5.774273501,5.809395442,5.8413903
carFAR100,1.996,5.656851311,2.931915511,-1.331489296,0.424785461,0.840607545,,,,1.996,1.996,1.996,1.996,1.996,1.996,5.656851311,5.700013618,5.742629055,5.777347749,5.81251134,5.844544439
carFAR100,1.997,5.659782561,2.930584403,-1.331107545,0.424785461,0.840225904,,,,1.997,1.997,1.997,1.997,1.997,1.997,5.659782561,5.702995402,5.745660537,5.780420741,5.815626004,5.847697364
carFAR100,1.998,5.66271248,2.929253677,-1.330725904,0.424785461,0.839844373,,,,1.998,1.998,1.998,1.998,1.998,1.998,5.66271248,5.705975882,5.748690738,5.783492476,5.818739433,5.850849075
carFAR100,1.999,5.665641069,2.927923333,-1.330344373,0.424785461,0.839462951,,,,1.999,1.999,1.999,1.999,1.999,1.999,5.665641069,5.708955057,5.751719659,5.786562954,5.821851628,5.853999573
carFAR100,2,5.668568327,2.92659337,-1.329962951,0.424785461,0.839081638,,,,2,2,2,2,2,2,5.668568327,5.711932928,5.754747299,5.789632177,5.824962589,5.857148858
carFAR100,2.001,5.671494256,2.925263788,-1.329581638,0.424785461,0.838700434,,,,2.001,2.001,2.001,2.001,2.001,2.001,5.671494256,5.714909495,5.757773661,5.792700144,5.828072316,5.86029693
carFAR100,2.002,5.674418855,2.923934588,-1.329200434,0.424785461,0.83831934,,,,2.002,2.002,2.002,2.002,2.002,2.002,5.674418855,5.717884759,5.760798743,5.795766855,5.831180809,5.86344379
carFAR100,2.003,5.677342125,2.922605768,-1.32881934,0.424785461,0.837938355,,,,2.003,2.003,2.003,2.003,2.003,2.003,5.677342125,5.72085872,5.763822546,5.798832312,5.834288069,5.866589437
carFAR100,2.004,5.680264066,2.92127733,-1.328438355,0.424785461,0.83755748,,,,2.004,2.004,2.004,2.004,2.004,2.004,5.680264066,5.723831379,5.76684507,5.801896513,5.837394097,5.869733872
carFAR100,2.005,5.68318468,2.919949273,-1.32805748,0.424785461,0.837176713,,,,2.005,2.005,2.005,2.005,2.005,2.005,5.68318468,5.726802736,5.769866316,5.80495946,5.840498892,5.872877096
carFAR100,2.006,5.686103965,2.918621596,-1.327676713,0.424785461,0.836796056,,,,2.006,2.006,2.006,2.006,2.006,2.006,5.686103965,5.72977279,5.772886284,5.808021154,5.843602454,5.876019108
carFAR100,2.007,5.689021923,2.9172943,-1.327296056,0.424785461,0.836415508,,,,2.007,2.007,2.007,2.007,2.007,2.007,5.689021923,5.732741543,5.775904974,5.811081593,5.846704784,5.879159909
carFAR100,2.008,5.691938554,2.915967384,-1.326915508,0.424785461,0.836035069,,,,2.008,2.008,2.008,2.008,2.008,2.008,5.691938554,5.735708995,5.778922387,5.814140779,5.849805883,5.882299498
carFAR100,2.009,5.694853858,2.914640849,-1.326535069,0.424785461,0.835654739,,,,2.009,2.009,2.009,2.009,2.009,2.009,5.694853858,5.738675147,5.781938523,5.817198711,5.85290575,5.885437878
carFAR100,2.01,5.697767836,2.913314694,-1.326154739,0.424785461,0.835274518,,,,2.01,2.01,2.01,2.01,2.01,2.01,5.697767836,5.741639997,5.784953383,5.820255391,5.856004386,5.888575047
carFAR100,2.011,5.700680488,2.91198892,-1.325774518,0.424785461,0.834894406,,,,2.011,2.011,2.011,2.011,2.011,2.011,5.700680488,5.744603548,5.787966966,5.823310818,5.859101792,5.891711006
carFAR100,2.012,5.703591814,2.910663526,-1.325394406,0.424785461,0.834514403,,,,2.012,2.012,2.012,2.012,2.012,2.012,5.703591814,5.747565799,5.790979273,5.826364993,5.862197966,5.894845755
carFAR100,2.013,5.706501815,2.909338511,-1.325014403,0.424785461,0.834134509,,,,2.013,2.013,2.013,2.013,2.013,2.013,5.706501815,5.750526751,5.793990305,5.829417916,5.865292911,5.897979294
carFAR100,2.014,5.709410491,2.908013877,-1.324634509,0.424785461,0.833754724,,,,2.014,2.014,2.014,2.014,2.014,2.014,5.709410491,5.753486403,5.797000061,5.832469587,5.868386625,5.901111625
carFAR100,2.015,5.712317843,2.906689622,-1.324254724,0.424785461,0.833375048,,,,2.015,2.015,2.015,2.015,2.015,2.015,5.712317843,5.756444757,5.800008542,5.835520007,5.87147911,5.904242746
carFAR100,2.016,5.715223871,2.905365747,-1.323875048,0.424785461,0.83299548,,,,2.016,2.016,2.016,2.016,2.016,2.016,5.715223871,5.759401813,5.803015749,5.838569176,5.874570366,5.907372659
carFAR100,2.017,5.718128575,2.904042251,-1.32349548,0.424785461,0.832616022,,,,2.017,2.017,2.017,2.017,2.017,2.017,5.718128575,5.762357571,5.806021681,5.841617094,5.877660392,5.910501363
carFAR100,2.018,5.721031955,2.902719135,-1.323116022,0.424785461,0.832236672,,,,2.018,2.018,2.018,2.018,2.018,2.018,5.721031955,5.765312031,5.809026339,5.844663762,5.88074919,5.91362886
carFAR100,2.019,5.723934013,2.901396399,-1.322736672,0.424785461,0.831857431,,,,2.019,2.019,2.019,2.019,2.019,2.019,5.723934013,5.768265194,5.812029724,5.84770918,5.883836759,5.916755148
carFAR100,2.02,5.726834748,2.900074041,-1.322357431,0.424785461,0.831478299,,,,2.02,2.02,2.02,2.02,2.02,2.02,5.726834748,5.77121706,5.815031835,5.850753348,5.8869231,5.919880229
carFAR100,2.021,5.729734161,2.898752063,-1.321978299,0.424785461,0.831099275,,,,2.021,2.021,2.021,2.021,2.021,2.021,5.729734161,5.774167629,5.818032674,5.853796266,5.890008213,5.923004102
carFAR100,2.022,5.732632253,2.897430464,-1.321599275,0.424785461,0.83072036,,,,2.022,2.022,2.022,2.022,2.022,2.022,5.732632253,5.777116903,5.821032239,5.856837936,5.893092098,5.926126769
carFAR100,2.023,5.735529022,2.896109243,-1.32122036,0.424785461,0.830341554,,,,2.023,2.023,2.023,2.023,2.023,2.023,5.735529022,5.78006488,5.824030533,5.859878356,5.896174757,5.929248229
carFAR100,2.024,5.738424471,2.894788402,-1.320841554,0.424785461,0.829962857,,,,2.024,2.024,2.024,2.024,2.024,2.024,5.738424471,5.783011562,5.827027554,5.862917528,5.899256188,5.932368482
carFAR100,2.025,5.741318599,2.893467939,-1.320462857,0.424785461,0.829584268,,,,2.025,2.025,2.025,2.025,2.025,2.025,5.741318599,5.785956949,5.830023304,5.865955452,5.902336392,5.935487529
carFAR100,2.026,5.744211407,2.892147855,-1.320084268,0.424785461,0.829205787,,,,2.026,2.026,2.026,2.026,2.026,2.026,5.744211407,5.788901041,5.833017782,5.868992128,5.90541537,5.93860537
carFAR100,2.027,5.747102895,2.890828149,-1.319705787,0.424785461,0.828827415,,,,2.027,2.027,2.027,2.027,2.027,2.027,5.747102895,5.791843839,5.83601099,5.872027557,5.908493122,5.941722006
carFAR100,2.028,5.749993064,2.889508821,-1.319327415,0.424785461,0.828449152,,,,2.028,2.028,2.028,2.028,2.028,2.028,5.749993064,5.794785343,5.839002927,5.875061738,5.911569648,5.944837436
carFAR100,2.029,5.752881913,2.888189872,-1.318949152,0.424785461,0.828070997,,,,2.029,2.029,2.029,2.029,2.029,2.029,5.752881913,5.797725553,5.841993593,5.878094672,5.914644948,5.947951661
carFAR100,2.03,5.755769444,2.886871301,-1.318570997,0.424785461,0.82769295,,,,2.03,2.03,2.03,2.03,2.03,2.03,5.755769444,5.80066447,5.844982989,5.88112636,5.917719023,5.951064681
carFAR100,2.031,5.758655656,2.885553108,-1.31819295,0.424785461,0.827315012,,,,2.031,2.031,2.031,2.031,2.031,2.031,5.758655656,5.803602093,5.847971116,5.884156801,5.920791873,5.954176497
carFAR100,2.032,5.76154055,2.884235293,-1.317815012,0.424785461,0.826937182,,,,2.032,2.032,2.032,2.032,2.032,2.032,5.76154055,5.806538424,5.850957974,5.887185996,5.923863499,5.957287109
carFAR100,2.033,5.764424127,2.882917856,-1.317437182,0.424785461,0.82655946,,,,2.033,2.033,2.033,2.033,2.033,2.033,5.764424127,5.809473463,5.853943562,5.890213945,5.9269339,5.960396516
carFAR100,2.034,5.767306386,2.881600797,-1.31705946,0.424785461,0.826181847,,,,2.034,2.034,2.034,2.034,2.034,2.034,5.767306386,5.81240721,5.856927882,5.893240649,5.930003077,5.96350472
carFAR100,2.035,5.770187328,2.880284115,-1.316681847,0.424785461,0.825804342,,,,2.035,2.035,2.035,2.035,2.035,2.035,5.770187328,5.815339665,5.859910933,5.896266108,5.93307103,5.966611721
carFAR100,2.036,5.773066954,2.878967811,-1.316304342,0.424785461,0.825426945,,,,2.036,2.036,2.036,2.036,2.036,2.036,5.773066954,5.818270829,5.862892716,5.899290323,5.93613776,5.969717518
carFAR100,2.037,5.775945264,2.877651884,-1.315926945,0.424785461,0.825049657,,,,2.037,2.037,2.037,2.037,2.037,2.037,5.775945264,5.821200702,5.865873232,5.902313292,5.939203266,5.972822113
carFAR100,2.038,5.778822258,2.876336334,-1.315549657,0.424785461,0.824672477,,,,2.038,2.038,2.038,2.038,2.038,2.038,5.778822258,5.824129285,5.86885248,5.905335018,5.94226755,5.975925505
carFAR100,2.039,5.781697937,2.875021161,-1.315172477,0.424785461,0.824295404,,,,2.039,2.039,2.039,2.039,2.039,2.039,5.781697937,5.827056578,5.871830462,5.9083555,5.945330611,5.979027694
carFAR100,2.04,5.784572301,2.873706366,-1.314795404,0.424785461,0.82391844,,,,2.04,2.04,2.04,2.04,2.04,2.04,5.784572301,5.82998258,5.874807176,5.911374738,5.948392449,5.982128682
carFAR100,2.041,5.78744535,2.872391948,-1.31441844,0.424785461,0.823541584,,,,2.041,2.041,2.041,2.041,2.041,2.041,5.78744535,5.832907293,5.877782625,5.914392733,5.951453066,5.985228467
carFAR100,2.042,5.790317085,2.871077906,-1.314041584,0.424785461,0.823164836,,,,2.042,2.042,2.042,2.042,2.042,2.042,5.790317085,5.835830717,5.880756807,5.917409485,5.954512461,5.988327052
carFAR100,2.043,5.793187506,2.869764241,-1.313664836,0.424785461,0.822788196,,,,2.043,2.043,2.043,2.043,2.043,2.043,5.793187506,5.838752853,5.883729723,5.920424994,5.957570634,5.991424435
carFAR100,2.044,5.796056614,2.868450953,-1.313288196,0.424785461,0.822411664,,,,2.044,2.044,2.044,2.044,2.044,2.044,5.796056614,5.8416737,5.886701374,5.923439261,5.960627586,5.994520617
carFAR100,2.045,5.798924408,2.867138041,-1.312911664,0.424785461,0.82203524,,,,2.045,2.045,2.045,2.045,2.045,2.045,5.798924408,5.844593259,5.88967176,5.926452286,5.963683317,5.997615598
carFAR100,2.046,5.80179089,2.865825506,-1.31253524,0.424785461,0.821658924,,,,2.046,2.046,2.046,2.046,2.046,2.046,5.80179089,5.84751153,5.892640882,5.929464069,5.966737828,6.000709379
carFAR100,2.047,5.804656059,2.864513347,-1.312158924,0.424785461,0.821282716,,,,2.047,2.047,2.047,2.047,2.047,2.047,5.804656059,5.850428514,5.895608739,5.932474612,5.969791118,6.00380196
carFAR100,2.048,5.807519917,2.863201564,-1.311782716,0.424785461,0.820906615,,,,2.048,2.048,2.048,2.048,2.048,2.048,5.807519917,5.85334421,5.898575332,5.935483912,5.972843189,6.006893341
carFAR100,2.049,5.810382463,2.861890158,-1.311406615,0.424785461,0.820530623,,,,2.049,2.049,2.049,2.049,2.049,2.049,5.810382463,5.85625862,5.901540661,5.938491973,5.975894039,6.009983523
carFAR100,2.05,5.813243697,2.860579127,-1.311030623,0.424785461,0.820154738,,,,2.05,2.05,2.05,2.05,2.05,2.05,5.813243697,5.859171744,5.904504727,5.941498792,5.97894367,6.013072505
carFAR100,2.051,5.816103621,2.859268472,-1.310654738,0.424785461,0.819778961,,,,2.051,2.051,2.051,2.051,2.051,2.051,5.816103621,5.862083582,5.907467529,5.944504372,5.981992083,6.016160288
carFAR100,2.052,5.818962234,2.857958193,-1.310278961,0.424785461,0.819403292,,,,2.052,2.052,2.052,2.052,2.052,2.052,5.818962234,5.864994135,5.910429069,5.947508712,5.985039276,6.019246873
carFAR100,2.053,5.821819538,2.85664829,-1.309903292,0.424785461,0.819027731,,,,2.053,2.053,2.053,2.053,2.053,2.053,5.821819538,5.867903402,5.913389347,5.950511812,5.988085251,6.022332259
carFAR100,2.054,5.824675531,2.855338762,-1.309527731,0.424785461,0.818652277,,,,2.054,2.054,2.054,2.054,2.054,2.054,5.824675531,5.870811384,5.916348362,5.953513673,5.991130007,6.025416447
carFAR100,2.055,5.827530215,2.85402961,-1.309152277,0.424785461,0.818276931,,,,2.055,2.055,2.055,2.055,2.055,2.055,5.827530215,5.873718081,5.919306116,5.956514295,5.994173545,6.028499437
carFAR100,2.056,5.830383591,2.852720833,-1.308776931,0.424785461,0.817901692,,,,2.056,2.056,2.056,2.056,2.056,2.056,5.830383591,5.876623495,5.922262608,5.959513679,5.997215866,6.031581229
carFAR100,2.057,5.833235657,2.851412432,-1.308401692,0.424785461,0.817526561,,,,2.057,2.057,2.057,2.057,2.057,2.057,5.833235657,5.879527624,5.92521784,5.962511824,6.00025697,6.034661824
carFAR100,2.058,5.836086416,2.850104405,-1.308026561,0.424785461,0.817151538,,,,2.058,2.058,2.058,2.058,2.058,2.058,5.836086416,5.882430471,5.92817181,5.965508731,6.003296856,6.037741222
carFAR100,2.059,5.838935866,2.848796753,-1.307651538,0.424785461,0.816776622,,,,2.059,2.059,2.059,2.059,2.059,2.059,5.838935866,5.885332033,5.93112452,5.968504401,6.006335525,6.040819423
carFAR100,2.06,5.841784009,2.847489477,-1.307276622,0.424785461,0.816401813,,,,2.06,2.06,2.06,2.06,2.06,2.06,5.841784009,5.888232314,5.93407597,5.971498833,6.009372978,6.043896427
carFAR100,2.061,5.844630845,2.846182575,-1.306901813,0.424785461,0.816027112,,,,2.061,2.061,2.061,2.061,2.061,2.061,5.844630845,5.891131311,5.93702616,5.974492028,6.012409215,6.046972236
carFAR100,2.062,5.847476375,2.844876048,-1.306527112,0.424785461,0.815652519,,,,2.062,2.062,2.062,2.062,2.062,2.062,5.847476375,5.894029027,5.939975091,5.977483987,6.015444236,6.050046848
carFAR100,2.063,5.850320598,2.843569895,-1.306152519,0.424785461,0.815278033,,,,2.063,2.063,2.063,2.063,2.063,2.063,5.850320598,5.896925461,5.942922762,5.980474709,6.018478041,6.053120264
carFAR100,2.064,5.853163515,2.842264117,-1.305778033,0.424785461,0.814903654,,,,2.064,2.064,2.064,2.064,2.064,2.064,5.853163515,5.899820613,5.945869175,5.983464195,6.021510631,6.056192485
carFAR100,2.065,5.856005126,2.840958714,-1.305403654,0.424785461,0.814529383,,,,2.065,2.065,2.065,2.065,2.065,2.065,5.856005126,5.902714485,5.948814329,5.986452445,6.024542006,6.059263511
carFAR100,2.066,5.858845432,2.839653684,-1.305029383,0.424785461,0.814155218,,,,2.066,2.066,2.066,2.066,2.066,2.066,5.858845432,5.905607076,5.951758225,5.98943946,6.027572166,6.062333342
carFAR100,2.067,5.861684434,2.838349029,-1.304655218,0.424785461,0.813781162,,,,2.067,2.067,2.067,2.067,2.067,2.067,5.861684434,5.908498386,5.954700864,5.992425239,6.030601112,6.065401979
carFAR100,2.068,5.864522131,2.837044748,-1.304281162,0.424785461,0.813407212,,,,2.068,2.068,2.068,2.068,2.068,2.068,5.864522131,5.911388417,5.957642245,5.995409784,6.033628843,6.068469421
carFAR100,2.069,5.867358523,2.835740841,-1.303907212,0.424785461,0.81303337,,,,2.069,2.069,2.069,2.069,2.069,2.069,5.867358523,5.914277167,5.960582368,5.998393093,6.03665536,6.071535669
carFAR100,2.07,5.870193612,2.834437307,-1.30353337,0.424785461,0.812659634,,,,2.07,2.07,2.07,2.07,2.07,2.07,5.870193612,5.917164639,5.963521235,6.001375169,6.039680664,6.074600723
carFAR100,2.071,5.873027398,2.833134148,-1.303159634,0.424785461,0.812286006,,,,2.071,2.071,2.071,2.071,2.071,2.071,5.873027398,5.920050831,5.966458845,6.004356011,6.042704755,6.077664584
carFAR100,2.072,5.875859881,2.831831362,-1.302786006,0.424785461,0.811912486,,,,2.072,2.072,2.072,2.072,2.072,2.072,5.875859881,5.922935745,5.9693952,6.007335619,6.045727632,6.080727251
carFAR100,2.073,5.878691061,2.830528949,-1.302412486,0.424785461,0.811539072,,,,2.073,2.073,2.073,2.073,2.073,2.073,5.878691061,5.925819381,5.972330298,6.010313993,6.048749297,6.083788726
carFAR100,2.074,5.881520939,2.82922691,-1.302039072,0.424785461,0.811165765,,,,2.074,2.074,2.074,2.074,2.074,2.074,5.881520939,5.928701739,5.975264141,6.013291135,6.051769749,6.086849007
carFAR100,2.075,5.884349515,2.827925244,-1.301665765,0.424785461,0.810792565,,,,2.075,2.075,2.075,2.075,2.075,2.075,5.884349515,5.931582819,5.978196728,6.016267044,6.054788989,6.089908097
carFAR100,2.076,5.88717679,2.826623952,-1.301292565,0.424785461,0.810419473,,,,2.076,2.076,2.076,2.076,2.076,2.076,5.88717679,5.934462622,5.981128061,6.01924172,6.057807018,6.092965994
carFAR100,2.077,5.890002763,2.825323032,-1.300919473,0.424785461,0.810046487,,,,2.077,2.077,2.077,2.077,2.077,2.077,5.890002763,5.937341149,5.984058139,6.022215165,6.060823834,6.096022699
carFAR100,2.078,5.892827436,2.824022486,-1.300546487,0.424785461,0.809673608,,,,2.078,2.078,2.078,2.078,2.078,2.078,5.892827436,5.940218398,5.986986964,6.025187377,6.06383944,6.099078213
carFAR100,2.079,5.895650808,2.822722312,-1.300173608,0.424785461,0.809300836,,,,2.079,2.079,2.079,2.079,2.079,2.079,5.895650808,5.943094372,5.989914534,6.028158358,6.066853834,6.102132535
carFAR100,2.08,5.898472881,2.821422511,-1.299800836,0.424785461,0.808928171,,,,2.08,2.08,2.08,2.08,2.08,2.08,5.898472881,5.94596907,5.99284085,6.031128108,6.069867018,6.105185666
carFAR100,2.081,5.901293654,2.820123083,-1.299428171,0.424785461,0.808555613,,,,2.081,2.081,2.081,2.081,2.081,2.081,5.901293654,5.948842492,5.995765914,6.034096627,6.072878991,6.108237607
carFAR100,2.082,5.904113127,2.818824028,-1.299055613,0.424785461,0.808183161,,,,2.082,2.082,2.082,2.082,2.082,2.082,5.904113127,5.951714639,5.998689724,6.037063915,6.075889754,6.111288357
carFAR100,2.083,5.906931302,2.817525344,-1.298683161,0.424785461,0.807810817,,,,2.083,2.083,2.083,2.083,2.083,2.083,5.906931302,5.954585512,6.001612282,6.040029973,6.078899308,6.114337917
carFAR100,2.084,5.909748178,2.816227034,-1.298310817,0.424785461,0.807438579,,,,2.084,2.084,2.084,2.084,2.084,2.084,5.909748178,5.95745511,6.004533588,6.042994801,6.081907651,6.117386286
carFAR100,2.085,5.912563756,2.814929095,-1.297938579,0.424785461,0.807066448,,,,2.085,2.085,2.085,2.085,2.085,2.085,5.912563756,5.960323434,6.007453641,6.0459584,6.084914786,6.120433466
carFAR100,2.086,5.915378036,2.813631529,-1.297566448,0.424785461,0.806694424,,,,2.086,2.086,2.086,2.086,2.086,2.086,5.915378036,5.963190484,6.010372443,6.048920769,6.087920711,6.123479457
carFAR100,2.087,5.918191019,2.812334334,-1.297194424,0.424785461,0.806322506,,,,2.087,2.087,2.087,2.087,2.087,2.087,5.918191019,5.966056261,6.013289994,6.051881909,6.090925428,6.126524259
carFAR100,2.088,5.921002705,2.811037512,-1.296822506,0.424785461,0.805950695,,,,2.088,2.088,2.088,2.088,2.088,2.088,5.921002705,5.968920765,6.016206294,6.05484182,6.093928937,6.129567871
carFAR100,2.089,5.923813094,2.809741061,-1.296450695,0.424785461,0.80557899,,,,2.089,2.089,2.089,2.089,2.089,2.089,5.923813094,5.971783996,6.019121343,6.057800503,6.096931237,6.132610295
carFAR100,2.09,5.926622187,2.808444982,-1.29607899,0.424785461,0.805207392,,,,2.09,2.09,2.09,2.09,2.09,2.09,5.926622187,5.974645955,6.022035142,6.060757957,6.099932329,6.135651531
carFAR100,2.091,5.929429985,2.807149275,-1.295707392,0.424785461,0.804835901,,,,2.091,2.091,2.091,2.091,2.091,2.091,5.929429985,5.977506642,6.024947691,6.063714184,6.102932214,6.138691578
carFAR100,2.092,5.932236486,2.805853939,-1.295335901,0.424785461,0.804464516,,,,2.092,2.092,2.092,2.092,2.092,2.092,5.932236486,5.980366057,6.027858991,6.066669183,6.105930892,6.141730438
carFAR100,2.093,5.935041693,2.804558974,-1.294964516,0.424785461,0.804093237,,,,2.093,2.093,2.093,2.093,2.093,2.093,5.935041693,5.983224201,6.030769041,6.069622956,6.108928363,6.144768111
