id,time,distance,velocity,acceleration,Frictional Force,airResistance,,,,time,time,time,time,time,time,distance(0.05 Frictional Coefficient),distance(0.045 Frictional Coefficient),distance(0.04 Frictional Coefficient,distance(0.035 Fricitional Coefficient),distance(0.030 Frictional Coefficient),distance(0.025 Frictional Coefficient)
carFAR_05,0.732,1.120710334,2.958623061,3.632991303,0.424785461,0.848264849,,,,0.732,0.732,0.732,0.732,0.732,0.732,1.120710334,1.131336197,1.14196206,1.152587923,1.163213786,1.173839649
carFAR_05,0.733,1.123670773,2.962255011,3.63194969,0.424785461,0.849306163,,,,0.733,0.733,0.733,0.733,0.733,0.733,1.123670773,1.134324705,1.144978637,1.155632569,1.166286501,1.176940433
carFAR_05,0.734,1.126634844,2.965885919,3.630908376,0.424785461,0.850347178,,,,0.734,0.734,0.734,0.734,0.734,0.734,1.126634844,1.137316879,1.147998915,1.15868095,1.169362985,1.180045021
carFAR_05,0.735,1.129602545,2.969515786,3.629867361,0.424785461,0.851387895,,,,0.735,0.735,0.735,0.735,0.735,0.735,1.129602545,1.140312718,1.151022891,1.161733064,1.172443238,1.183153411
carFAR_05,0.736,1.132573875,2.973144613,3.628826644,0.424785461,0.852428314,,,,0.736,0.736,0.736,0.736,0.736,0.736,1.132573875,1.14331222,1.154050566,1.164788911,1.175527257,1.186265602
carFAR_05,0.737,1.135548833,2.976772399,3.627786226,0.424785461,0.853468434,,,,0.737,0.737,0.737,0.737,0.737,0.737,1.135548833,1.146315386,1.157081938,1.16784849,1.178615042,1.189381594
carFAR_05,0.738,1.138527419,2.980399145,3.626746105,0.424785461,0.854508256,,,,0.738,0.738,0.738,0.738,0.738,0.738,1.138527419,1.149322212,1.160117006,1.170911799,1.181706592,1.192501385
carFAR_05,0.739,1.141509631,2.984024852,3.625706283,0.424785461,0.85554778,,,,0.739,0.739,0.739,0.739,0.739,0.739,1.141509631,1.1523327,1.163155769,1.173978837,1.184801906,1.195624974
carFAR_05,0.74,1.144495468,2.987649518,3.62466676,0.424785461,0.856587006,,,,0.74,0.74,0.74,0.74,0.74,0.74,1.144495468,1.155346847,1.166198225,1.177049604,1.187900982,1.198752361
carFAR_05,0.741,1.14748493,2.991273146,3.623627534,0.424785461,0.857625933,,,,0.741,0.741,0.741,0.741,0.741,0.741,1.14748493,1.158364652,1.169244375,1.180124098,1.19100382,1.201883543
carFAR_05,0.742,1.150478014,2.994895735,3.622588606,0.424785461,0.858664563,,,,0.742,0.742,0.742,0.742,0.742,0.742,1.150478014,1.161386115,1.172294217,1.183202318,1.194110419,1.20501852
carFAR_05,0.743,1.153474721,2.998517285,3.621549976,0.424785461,0.859702896,,,,0.743,0.743,0.743,0.743,0.743,0.743,1.153474721,1.164411235,1.175347749,1.186284263,1.197220777,1.208157291
carFAR_05,0.744,1.156475048,3.002137796,3.620511644,0.424785461,0.86074093,,,,0.744,0.744,0.744,0.744,0.744,0.744,1.156475048,1.167440009,1.178404971,1.189369932,1.200334893,1.211299854
carFAR_05,0.745,1.159478996,3.00575727,3.619473609,0.424785461,0.861778667,,,,0.745,0.745,0.745,0.745,0.745,0.745,1.159478996,1.170472439,1.181465881,1.192459324,1.203452767,1.214446209
carFAR_05,0.746,1.162486562,3.009375706,3.618435873,0.424785461,0.862816106,,,,0.746,0.746,0.746,0.746,0.746,0.746,1.162486562,1.173508521,1.184530479,1.195552438,1.206574397,1.217596355
carFAR_05,0.747,1.165497747,3.012993104,3.617398433,0.424785461,0.863853248,,,,0.747,0.747,0.747,0.747,0.747,0.747,1.165497747,1.176548255,1.187598764,1.198649273,1.209699781,1.22075029
carFAR_05,0.748,1.168512548,3.016609465,3.616361291,0.424785461,0.864890093,,,,0.748,0.748,0.748,0.748,0.748,0.748,1.168512548,1.179591641,1.190670734,1.201749827,1.21282892,1.223908014
carFAR_05,0.749,1.171530965,3.02022479,3.615324447,0.424785461,0.86592664,,,,0.749,0.749,0.749,0.749,0.749,0.749,1.171530965,1.182638677,1.193746389,1.204854101,1.215961812,1.227069524
carFAR_05,0.75,1.174552997,3.023839078,3.614287899,0.424785461,0.86696289,,,,0.75,0.75,0.75,0.75,0.75,0.75,1.174552997,1.185689362,1.196825727,1.207962092,1.219098456,1.230234821
carFAR_05,0.751,1.177578643,3.027452329,3.613251649,0.424785461,0.867998843,,,,0.751,0.751,0.751,0.751,0.751,0.751,1.177578643,1.188743695,1.199908747,1.211073799,1.222238851,1.233403903
carFAR_05,0.752,1.180607901,3.031064545,3.612215696,0.424785461,0.869034499,,,,0.752,0.752,0.752,0.752,0.752,0.752,1.180607901,1.191801675,1.202995448,1.214189222,1.225382995,1.236576769
carFAR_05,0.753,1.183640771,3.034675725,3.61118004,0.424785461,0.870069858,,,,0.753,0.753,0.753,0.753,0.753,0.753,1.183640771,1.194863301,1.20608583,1.217308359,1.228530889,1.239753418
carFAR_05,0.754,1.186677252,3.03828587,3.610144681,0.424785461,0.87110492,,,,0.754,0.754,0.754,0.754,0.754,0.754,1.186677252,1.197928571,1.209179891,1.22043121,1.231682529,1.242933849
carFAR_05,0.755,1.189717343,3.041894979,3.609109619,0.424785461,0.872139686,,,,0.755,0.755,0.755,0.755,0.755,0.755,1.189717343,1.200997486,1.21227763,1.223557773,1.234837917,1.24611806
carFAR_05,0.756,1.192761042,3.045503054,3.608074854,0.424785461,0.873174154,,,,0.756,0.756,0.756,0.756,0.756,0.756,1.192761042,1.204070043,1.215379045,1.226688047,1.237997049,1.249306051
carFAR_05,0.757,1.195808348,3.049110095,3.607040385,0.424785461,0.874208326,,,,0.757,0.757,0.757,0.757,0.757,0.757,1.195808348,1.207146243,1.218484137,1.229822032,1.241159926,1.252497821
carFAR_05,0.758,1.198859261,3.052716101,3.606006213,0.424785461,0.875242202,,,,0.758,0.758,0.758,0.758,0.758,0.758,1.198859261,1.210226083,1.221592904,1.232959725,1.244326547,1.255693368
carFAR_05,0.759,1.20191378,3.056321073,3.604972337,0.424785461,0.876275781,,,,0.759,0.759,0.759,0.759,0.759,0.759,1.20191378,1.213309562,1.224705345,1.236101127,1.247496909,1.258892692
carFAR_05,0.76,1.204971903,3.059925012,3.603938758,0.424785461,0.877309064,,,,0.76,0.76,0.76,0.76,0.76,0.76,1.204971903,1.21639668,1.227821458,1.239246236,1.250671013,1.262095791
carFAR_05,0.761,1.208033629,3.063527917,3.602905475,0.424785461,0.878342051,,,,0.761,0.761,0.761,0.761,0.761,0.761,1.208033629,1.219487436,1.230941243,1.24239505,1.253848857,1.265302664
carFAR_05,0.762,1.211098958,3.06712979,3.601872489,0.424785461,0.879374741,,,,0.762,0.762,0.762,0.762,0.762,0.762,1.211098958,1.222581829,1.234064699,1.245547569,1.25703044,1.26851331
carFAR_05,0.763,1.214167888,3.07073063,3.600839798,0.424785461,0.880407136,,,,0.763,0.763,0.763,0.763,0.763,0.763,1.214167888,1.225679856,1.237191824,1.248703792,1.260215761,1.271727729
carFAR_05,0.764,1.217240419,3.074330437,3.599807404,0.424785461,0.881439234,,,,0.764,0.764,0.764,0.764,0.764,0.764,1.217240419,1.228781519,1.240322619,1.251863718,1.263404818,1.274945918
carFAR_05,0.765,1.220316549,3.077929212,3.598775305,0.424785461,0.882471037,,,,0.765,0.765,0.765,0.765,0.765,0.765,1.220316549,1.231886814,1.24345708,1.255027346,1.266597612,1.278167877
carFAR_05,0.766,1.223396277,3.081526956,3.597743503,0.424785461,0.883502543,,,,0.766,0.766,0.766,0.766,0.766,0.766,1.223396277,1.234995743,1.246595208,1.258194674,1.26979414,1.281393606
carFAR_05,0.767,1.226479602,3.085123668,3.596711996,0.424785461,0.884533754,,,,0.767,0.767,0.767,0.767,0.767,0.767,1.226479602,1.238108302,1.249737002,1.261365702,1.272994402,1.284623102
carFAR_05,0.768,1.229566524,3.088719349,3.595680785,0.424785461,0.885564669,,,,0.768,0.768,0.768,0.768,0.768,0.768,1.229566524,1.241224492,1.25288246,1.264540428,1.276198396,1.287856364
carFAR_05,0.769,1.23265704,3.092313999,3.59464987,0.424785461,0.886595289,,,,0.769,0.769,0.769,0.769,0.769,0.769,1.23265704,1.244344311,1.256031581,1.267718852,1.279406122,1.291093392
carFAR_05,0.77,1.235751151,3.095907618,3.59361925,0.424785461,0.887625613,,,,0.77,0.77,0.77,0.77,0.77,0.77,1.235751151,1.247467758,1.259184365,1.270900972,1.282617578,1.294334185
carFAR_05,0.771,1.238848855,3.099500207,3.592588926,0.424785461,0.888655642,,,,0.771,0.771,0.771,0.771,0.771,0.771,1.238848855,1.250594832,1.26234081,1.274086787,1.285832764,1.297578741
carFAR_05,0.772,1.241950151,3.103091766,3.591558897,0.424785461,0.889685375,,,,0.772,0.772,0.772,0.772,0.772,0.772,1.241950151,1.253725533,1.265500915,1.277276296,1.289051678,1.30082706
carFAR_05,0.773,1.245055038,3.106682295,3.590529164,0.424785461,0.890714814,,,,0.773,0.773,0.773,0.773,0.773,0.773,1.245055038,1.256859858,1.268664679,1.280469499,1.292274319,1.30407914
carFAR_05,0.774,1.248163515,3.110271795,3.589499726,0.424785461,0.891743957,,,,0.774,0.774,0.774,0.774,0.774,0.774,1.248163515,1.259997808,1.271832101,1.283666394,1.295500687,1.30733498
carFAR_05,0.775,1.251275581,3.113860265,3.588470583,0.424785461,0.892772805,,,,0.775,0.775,0.775,0.775,0.775,0.775,1.251275581,1.263139381,1.27500318,1.28686698,1.298730779,1.310594579
carFAR_05,0.776,1.254391235,3.117447707,3.587441735,0.424785461,0.893801358,,,,0.776,0.776,0.776,0.776,0.776,0.776,1.254391235,1.266284575,1.278177916,1.290071256,1.301964596,1.313857936
carFAR_05,0.777,1.257510476,3.12103412,3.586413182,0.424785461,0.894829616,,,,0.777,0.777,0.777,0.777,0.777,0.777,1.257510476,1.269433391,1.281356306,1.293279221,1.305202136,1.317125051
carFAR_05,0.778,1.260633303,3.124619505,3.585384923,0.424785461,0.895857579,,,,0.778,0.778,0.778,0.778,0.778,0.778,1.260633303,1.272585826,1.28453835,1.296490874,1.308443397,1.320395921
carFAR_05,0.779,1.263759715,3.128203862,3.58435696,0.424785461,0.896885248,,,,0.779,0.779,0.779,0.779,0.779,0.779,1.263759715,1.275741881,1.287724047,1.299706213,1.311688379,1.323670546
carFAR_05,0.78,1.26688971,3.131787191,3.583329292,0.424785461,0.897912622,,,,0.78,0.78,0.78,0.78,0.78,0.78,1.26688971,1.278901553,1.290913396,1.302925239,1.314937081,1.326948924
carFAR_05,0.781,1.270023288,3.135369493,3.582301918,0.424785461,0.898939701,,,,0.781,0.781,0.781,0.781,0.781,0.781,1.270023288,1.282064842,1.294106395,1.306147949,1.318189502,1.330231056
carFAR_05,0.782,1.273160449,3.138950768,3.581274838,0.424785461,0.899966486,,,,0.782,0.782,0.782,0.782,0.782,0.782,1.273160449,1.285231747,1.297303045,1.309374342,1.32144564,1.333516938
carFAR_05,0.783,1.276301189,3.142531016,3.580248053,0.424785461,0.900992977,,,,0.783,0.783,0.783,0.783,0.783,0.783,1.276301189,1.288402266,1.300503342,1.312604419,1.324705495,1.336806572
carFAR_05,0.784,1.27944551,3.146110238,3.579221563,0.424785461,0.902019173,,,,0.784,0.784,0.784,0.784,0.784,0.784,1.27944551,1.291576399,1.303707288,1.315838177,1.327969066,1.340099955
carFAR_05,0.785,1.282593409,3.149688433,3.578195367,0.424785461,0.903045075,,,,0.785,0.785,0.785,0.785,0.785,0.785,1.282593409,1.294754145,1.30691488,1.319075615,1.331236351,1.343397086
carFAR_05,0.786,1.285744886,3.153265602,3.577169464,0.424785461,0.904070683,,,,0.786,0.786,0.786,0.786,0.786,0.786,1.285744886,1.297935502,1.310126118,1.322316733,1.334507349,1.346697965
carFAR_05,0.787,1.28889994,3.156841746,3.576143857,0.424785461,0.905095997,,,,0.787,0.787,0.787,0.787,0.787,0.787,1.28889994,1.30112047,1.313341,1.32556153,1.337782059,1.350002589
carFAR_05,0.788,1.292058569,3.160416865,3.575118543,0.424785461,0.906121017,,,,0.788,0.788,0.788,0.788,0.788,0.788,1.292058569,1.304309047,1.316559525,1.328810003,1.341060481,1.353310959
carFAR_05,0.789,1.295220773,3.163990958,3.574093523,0.424785461,0.907145742,,,,0.789,0.789,0.789,0.789,0.789,0.789,1.295220773,1.307501233,1.319781693,1.332062153,1.344342613,1.356623073
carFAR_05,0.79,1.298386551,3.167564027,3.573068797,0.424785461,0.908170175,,,,0.79,0.79,0.79,0.79,0.79,0.79,1.298386551,1.310697027,1.323007502,1.335317978,1.347628454,1.35993893
carFAR_05,0.791,1.301555901,3.171136072,3.572044365,0.424785461,0.909194313,,,,0.791,0.791,0.791,0.791,0.791,0.791,1.301555901,1.313896426,1.326236952,1.338577478,1.350918003,1.363258529
carFAR_05,0.792,1.304728822,3.174707092,3.571020226,0.424785461,0.910218158,,,,0.792,0.792,0.792,0.792,0.792,0.792,1.304728822,1.317099432,1.329470041,1.34184065,1.354211259,1.366581869
carFAR_05,0.793,1.307905315,3.178277088,3.569996381,0.424785461,0.911241709,,,,0.793,0.793,0.793,0.793,0.793,0.793,1.307905315,1.320306041,1.332706768,1.345107495,1.357508221,1.369908948
carFAR_05,0.794,1.311085376,3.181846061,3.56897283,0.424785461,0.912264967,,,,0.794,0.794,0.794,0.794,0.794,0.794,1.311085376,1.323516254,1.335947132,1.34837801,1.360808888,1.373239766
carFAR_05,0.795,1.314269006,3.185414011,3.567949572,0.424785461,0.913287932,,,,0.795,0.795,0.795,0.795,0.795,0.795,1.314269006,1.326730069,1.339191133,1.351652196,1.364113259,1.376574322
carFAR_05,0.796,1.317456204,3.188980937,3.566926608,0.424785461,0.914310603,,,,0.796,0.796,0.796,0.796,0.796,0.796,1.317456204,1.329947486,1.342438768,1.35493005,1.367421332,1.379912614
carFAR_05,0.797,1.320646967,3.192546841,3.565903937,0.424785461,0.915332981,,,,0.797,0.797,0.797,0.797,0.797,0.797,1.320646967,1.333168502,1.345690037,1.358211572,1.370733107,1.383254642
carFAR_05,0.798,1.323841297,3.196111723,3.564881559,0.424785461,0.916355065,,,,0.798,0.798,0.798,0.798,0.798,0.798,1.323841297,1.336393118,1.34894494,1.361496761,1.374048583,1.386600405
carFAR_05,0.799,1.32703919,3.199675582,3.563859474,0.424785461,0.917376857,,,,0.799,0.799,0.799,0.799,0.799,0.799,1.32703919,1.339621332,1.352203474,1.364785616,1.377367758,1.3899499
carFAR_05,0.8,1.330240647,3.20323842,3.562837682,0.424785461,0.918398356,,,,0.8,0.8,0.8,0.8,0.8,0.8,1.330240647,1.342853144,1.35546564,1.368078136,1.380690632,1.393303128
carFAR_05,0.801,1.333445667,3.206800236,3.561816183,0.424785461,0.919419562,,,,0.801,0.801,0.801,0.801,0.801,0.801,1.333445667,1.346088551,1.358731435,1.371374319,1.384017203,1.396660087
carFAR_05,0.802,1.336654247,3.210361031,3.560794977,0.424785461,0.920440475,,,,0.802,0.802,0.802,0.802,0.802,0.802,1.336654247,1.349327553,1.362000859,1.374674165,1.387347471,1.400020776
carFAR_05,0.803,1.339866388,3.213920805,3.559774064,0.424785461,0.921461096,,,,0.803,0.803,0.803,0.803,0.803,0.803,1.339866388,1.35257015,1.365273911,1.377977672,1.390681434,1.403385195
carFAR_05,0.804,1.343082088,3.217479558,3.558753444,0.424785461,0.922481423,,,,0.804,0.804,0.804,0.804,0.804,0.804,1.343082088,1.355816339,1.36855059,1.38128484,1.394019091,1.406753341
carFAR_05,0.805,1.346301347,3.221037292,3.557733116,0.424785461,0.923501459,,,,0.805,0.805,0.805,0.805,0.805,0.805,1.346301347,1.35906612,1.371830894,1.384595667,1.397360441,1.410125214
carFAR_05,0.806,1.349524163,3.224594005,3.556713081,0.424785461,0.924521202,,,,0.806,0.806,0.806,0.806,0.806,0.806,1.349524163,1.362319493,1.375114823,1.387910153,1.400705483,1.413500813
carFAR_05,0.807,1.352750534,3.228149698,3.555693338,0.424785461,0.925540652,,,,0.807,0.807,0.807,0.807,0.807,0.807,1.352750534,1.365576455,1.378402376,1.391228296,1.404054217,1.416880137
carFAR_05,0.808,1.355980461,3.231704372,3.554673887,0.424785461,0.92655981,,,,0.808,0.808,0.808,0.808,0.808,0.808,1.355980461,1.368837006,1.381693551,1.394550096,1.40740664,1.420263185
carFAR_05,0.809,1.359213943,3.235258027,3.553654729,0.424785461,0.927578676,,,,0.809,0.809,0.809,0.809,0.809,0.809,1.359213943,1.372101145,1.384988348,1.39787555,1.410762753,1.423649955
carFAR_05,0.81,1.362450977,3.238810662,3.552635863,0.424785461,0.92859725,,,,0.81,0.81,0.81,0.81,0.81,0.81,1.362450977,1.375368871,1.388286765,1.401204659,1.414122553,1.427040447
carFAR_05,0.811,1.365691563,3.24236228,3.551617289,0.424785461,0.929615532,,,,0.811,0.811,0.811,0.811,0.811,0.811,1.365691563,1.378640183,1.391588802,1.404537421,1.41748604,1.430434659
carFAR_05,0.812,1.368935701,3.245912879,3.550599008,0.424785461,0.930633522,,,,0.812,0.812,0.812,0.812,0.812,0.812,1.368935701,1.381915079,1.394894457,1.407873835,1.420853213,1.433832591
carFAR_05,0.813,1.372183389,3.24946246,3.549581018,0.424785461,0.93165122,,,,0.813,0.813,0.813,0.813,0.813,0.813,1.372183389,1.385193559,1.39820373,1.4112139,1.424224071,1.437234241
carFAR_05,0.814,1.375434625,3.253011023,3.54856332,0.424785461,0.932668626,,,,0.814,0.814,0.814,0.814,0.814,0.814,1.375434625,1.388475622,1.401516619,1.414557616,1.427598612,1.440639609
carFAR_05,0.815,1.37868941,3.256558569,3.547545913,0.424785461,0.933685741,,,,0.815,0.815,0.815,0.815,0.815,0.815,1.37868941,1.391761267,1.404833123,1.41790498,1.430976836,1.444048693
carFAR_05,0.816,1.381947742,3.260105098,3.546528799,0.424785461,0.934702563,,,,0.816,0.816,0.816,0.816,0.816,0.816,1.381947742,1.395050492,1.408153242,1.421255992,1.434358742,1.447461492
carFAR_05,0.817,1.38520962,3.26365061,3.545511976,0.424785461,0.935719095,,,,0.817,0.817,0.817,0.817,0.817,0.817,1.38520962,1.398343297,1.411476974,1.424610651,1.437744328,1.450878005
carFAR_05,0.818,1.388475043,3.267195105,3.544495445,0.424785461,0.936735335,,,,0.818,0.818,0.818,0.818,0.818,0.818,1.388475043,1.40163968,1.414804318,1.427968956,1.441133593,1.454298231
carFAR_05,0.819,1.39174401,3.270738584,3.543479205,0.424785461,0.937751283,,,,0.819,0.819,0.819,0.819,0.819,0.819,1.39174401,1.404939642,1.418135273,1.431330905,1.444526537,1.457722169
carFAR_05,0.82,1.395016519,3.274281048,3.542463256,0.424785461,0.938766941,,,,0.82,0.82,0.82,0.82,0.82,0.82,1.395016519,1.408243179,1.421469839,1.434696499,1.447923159,1.461149818
carFAR_05,0.821,1.398292571,3.277822495,3.541447599,0.424785461,0.939782307,,,,0.821,0.821,0.821,0.821,0.821,0.821,1.398292571,1.411550292,1.424808014,1.438065735,1.451323456,1.464581177
carFAR_05,0.822,1.401572164,3.281362928,3.540432233,0.424785461,0.940797382,,,,0.822,0.822,0.822,0.822,0.822,0.822,1.401572164,1.41486098,1.428149796,1.441438613,1.454727429,1.468016245
carFAR_05,0.823,1.404855297,3.284902345,3.539417158,0.424785461,0.941812166,,,,0.823,0.823,0.823,0.823,0.823,0.823,1.404855297,1.418175241,1.431495186,1.444815131,1.458135076,1.471455021
carFAR_05,0.824,1.408141968,3.288440747,3.538402374,0.424785461,0.942826659,,,,0.824,0.824,0.824,0.824,0.824,0.824,1.408141968,1.421493075,1.434844182,1.448195289,1.461546396,1.474897503
carFAR_05,0.825,1.411432178,3.291978135,3.537387881,0.424785461,0.943840861,,,,0.825,0.825,0.825,0.825,0.825,0.825,1.411432178,1.42481448,1.438196783,1.451579085,1.464961388,1.478343691
carFAR_05,0.826,1.414725924,3.295514509,3.536373679,0.424785461,0.944854772,,,,0.826,0.826,0.826,0.826,0.826,0.826,1.414725924,1.428139456,1.441552988,1.454966519,1.468380051,1.481793583
carFAR_05,0.827,1.418023206,3.299049868,3.535359767,0.424785461,0.945868393,,,,0.827,0.827,0.827,0.827,0.827,0.827,1.418023206,1.431468001,1.444912795,1.45835759,1.471802384,1.485247179
carFAR_05,0.828,1.421324023,3.302584215,3.534346147,0.424785461,0.946881723,,,,0.828,0.828,0.828,0.828,0.828,0.828,1.421324023,1.434800114,1.448276205,1.461752296,1.475228386,1.488704477
carFAR_05,0.829,1.424628374,3.306117547,3.533332817,0.424785461,0.947894762,,,,0.829,0.829,0.829,0.829,0.829,0.829,1.424628374,1.438135795,1.451643215,1.465150636,1.478658056,1.492165477
carFAR_05,0.83,1.427936258,3.309649867,3.532319777,0.424785461,0.948907511,,,,0.83,0.83,0.83,0.83,0.83,0.83,1.427936258,1.441475042,1.455013825,1.468552609,1.482091393,1.495630177
carFAR_05,0.831,1.431247673,3.313181174,3.531307028,0.424785461,0.94991997,,,,0.831,0.831,0.831,0.831,0.831,0.831,1.431247673,1.444817854,1.458388034,1.471958215,1.485528395,1.499098576
carFAR_05,0.832,1.43456262,3.316711469,3.530294569,0.424785461,0.950932138,,,,0.832,0.832,0.832,0.832,0.832,0.832,1.43456262,1.44816423,1.461765841,1.475367452,1.488969063,1.502570673
carFAR_05,0.833,1.437881096,3.320240751,3.529282401,0.424785461,0.951944017,,,,0.833,0.833,0.833,0.833,0.833,0.833,1.437881096,1.45151417,1.465147245,1.478780319,1.492413393,1.506046468
carFAR_05,0.834,1.441203101,3.323769022,3.528270523,0.424785461,0.952955605,,,,0.834,0.834,0.834,0.834,0.834,0.834,1.441203101,1.454867672,1.468532244,1.482196815,1.495861387,1.509525958
carFAR_05,0.835,1.444528633,3.327296281,3.527258935,0.424785461,0.953966903,,,,0.835,0.835,0.835,0.835,0.835,0.835,1.444528633,1.458224735,1.471920838,1.48561694,1.499313042,1.513009144
carFAR_05,0.836,1.447857693,3.330822528,3.526247637,0.424785461,0.954977911,,,,0.836,0.836,0.836,0.836,0.836,0.836,1.447857693,1.461585359,1.475313025,1.489040691,1.502768357,1.516496024
carFAR_05,0.837,1.451190278,3.334347765,3.525236629,0.424785461,0.955988629,,,,0.837,0.837,0.837,0.837,0.837,0.837,1.451190278,1.464949541,1.478708805,1.492468069,1.506227332,1.519986596
carFAR_05,0.838,1.454526388,3.337871991,3.52422591,0.424785461,0.956999058,,,,0.838,0.838,0.838,0.838,0.838,0.838,1.454526388,1.468317282,1.482108177,1.495899071,1.509689966,1.52348086
carFAR_05,0.839,1.457866021,3.341395206,3.523215482,0.424785461,0.958009196,,,,0.839,0.839,0.839,0.839,0.839,0.839,1.457866021,1.47168858,1.485511139,1.499333698,1.513156256,1.526978815
carFAR_05,0.84,1.461209178,3.344917412,3.522205343,0.424785461,0.959019046,,,,0.84,0.84,0.84,0.84,0.84,0.84,1.461209178,1.475063434,1.48891769,1.502771947,1.516626203,1.53048046
carFAR_05,0.841,1.464555856,3.348438607,3.521195494,0.424785461,0.960028605,,,,0.841,0.841,0.841,0.841,0.841,0.841,1.464555856,1.478441843,1.492327831,1.506213818,1.520099806,1.533985793
carFAR_05,0.842,1.467906054,3.351958793,3.520185934,0.424785461,0.961037875,,,,0.842,0.842,0.842,0.842,0.842,0.842,1.467906054,1.481823806,1.495741558,1.50965931,1.523577062,1.537494814
